Datetime,number,diam,LDSA,surface,mass,A1,A2,idiff,HV,EM1,EM2,DV,T,RH,P,flow,bat,Ipump,error,PWMpump
2024-11-11 18:09:36,5288,34,9.67,43.32,0.82,1.56,0.555,2.0,3608,2.97,1.36,359,14.5,64,1028.1,0.5,4.19,15.16,0,53
2024-11-11 18:09:37,5820,31,9.83,41.08,0.72,1.586,0.517,0.01,287,-1.79,-0.8,357,14.5,64,1028.1,0.5,4.19,15.52,0,53
2024-11-11 18:09:38,5733,32,9.72,40.77,0.72,1.569,0.513,1.98,3607,3.34,1.42,357,14.5,64,1028.1,0.5,4.19,15.24,0,53
2024-11-11 18:09:39,5637,32,9.84,42.31,0.77,1.588,0.537,0.05,284,-2.04,-0.49,358,14.5,64,1028.1,0.5,4.19,15.16,0,53
2024-11-11 18:09:40,5628,32,9.82,42.23,0.76,1.585,0.536,2.0,3607,2.9,1.24,358,14.5,64,1028.1,0.5,4.19,15.56,0,53
2024-11-11 18:09:41,6315,30,10.2,40.97,0.69,1.645,0.509,0.03,288,-1.98,-0.86,358,14.5,64,1028.0,0.5,4.19,15.08,0,53
2024-11-11 18:09:42,6177,31,10.21,41.83,0.72,1.646,0.523,1.98,3607,3.4,1.54,357,14.5,64,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:09:43,4986,38,10.33,51.57,1.1,1.667,0.673,0.04,289,-2.29,-0.56,358,14.6,64,1028.0,0.5,4.19,15.56,0,53
2024-11-11 18:09:44,5353,39,11.52,59.38,1.31,1.858,0.777,2.01,3607,3.09,1.67,358,14.6,64,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:09:45,7287,30,11.56,45.69,0.76,1.864,0.565,0.04,284,-1.61,-0.8,358,14.6,64,1027.9,0.5,4.19,15.08,0,53
2024-11-11 18:09:46,6370,29,9.73,37.21,0.59,1.569,0.454,2.0,3607,3.03,0.99,357,14.5,64,1027.9,0.501,4.19,15.56,0,53
2024-11-11 18:09:47,4758,35,8.96,41.11,0.8,1.445,0.529,0.04,287,-2.04,-0.86,357,14.5,64,1028.0,0.5,4.19,15.44,0,53
2024-11-11 18:09:48,6033,31,9.91,40.4,0.69,1.598,0.505,1.99,3607,2.84,1.61,358,14.5,64,1028.0,0.499,4.19,15.36,0,53
2024-11-11 18:09:49,6248,30,10.2,41.36,0.7,1.645,0.516,0.03,288,-1.54,-0.68,358,14.5,64,1028.0,0.5,4.2,15.16,0,53
2024-11-11 18:09:50,5224,34,9.5,42.28,0.8,1.532,0.541,1.99,3606,2.97,1.05,357,14.5,64,1027.9,0.499,4.19,15.72,0,53
2024-11-11 18:09:51,5432,32,9.29,39.24,0.7,1.499,0.495,0.04,285,-1.61,-0.86,358,14.5,64,1027.9,0.5,4.19,15.28,0,53
2024-11-11 18:09:52,5812,29,9.1,35.61,0.58,1.468,0.438,1.98,3604,2.72,1.11,358,14.5,64,1027.9,0.5,4.19,15.12,0,53
2024-11-11 18:09:53,6542,25,8.7,29.5,0.41,1.403,0.34,0.03,284,-1.61,-0.62,358,14.5,64,1028.0,0.5,4.19,15.44,0,53
2024-11-11 18:09:54,6196,25,8.21,27.74,0.39,1.323,0.305,1.98,3604,2.66,1.11,358,14.5,64,1028.0,0.5,4.19,15.6,0,53
2024-11-11 18:09:55,4216,36,8.13,38.08,0.76,1.311,0.492,0.04,287,-1.67,-0.62,357,14.5,64,1028.0,0.5,4.2,15.16,0,53
2024-11-11 18:09:56,4930,31,8.28,34.45,0.6,1.336,0.433,2.0,3603,2.9,1.3,358,14.5,64,1027.9,0.5,4.19,15.8,0,53
2024-11-11 18:09:57,5829,27,8.28,29.75,0.44,1.335,0.353,0.04,287,-1.3,-0.25,357,14.5,64,1027.9,0.501,4.2,15.44,0,53
2024-11-11 18:09:58,5303,30,8.55,34.29,0.58,1.379,0.426,2.0,3604,3.21,1.11,357,14.5,64,1027.9,0.5,4.2,15.2,0,53
2024-11-11 18:09:59,5482,31,9.06,37.13,0.64,1.461,0.465,0.04,285,-1.3,-0.62,357,14.5,64,1027.9,0.501,4.19,15.24,0,53
2024-11-11 18:10:00,5696,28,8.61,32.64,0.52,1.388,0.397,1.97,3606,2.59,1.3,357,14.5,64,1027.9,0.499,4.19,15.52,0,53
2024-11-11 18:10:01,5991,25,8.0,27.23,0.38,1.29,0.314,0.04,287,-1.3,-0.62,358,14.5,64,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:10:02,4831,31,8.07,33.4,0.58,1.302,0.419,1.99,3607,3.34,1.3,358,14.5,64,1027.9,0.5,4.19,15.08,0,53
2024-11-11 18:10:03,4821,30,7.85,31.74,0.54,1.266,0.395,0.02,288,-1.36,-0.56,358,14.5,64,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:10:04,5532,26,7.78,27.7,0.41,1.254,0.327,2.01,3606,2.47,1.11,358,14.5,64,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:10:05,4990,30,7.92,31.32,0.52,1.277,0.387,0.04,287,-1.48,-0.43,358,14.5,64,1027.8,0.5,4.19,15.16,0,53
2024-11-11 18:10:06,5334,30,8.54,34.01,0.57,1.377,0.421,2.0,3606,2.84,1.42,358,14.5,64,1027.8,0.5,4.19,15.4,0,53
2024-11-11 18:10:07,5550,31,9.32,38.73,0.68,1.503,0.487,0.03,284,-1.61,-0.43,358,14.5,64,1027.8,0.5,4.19,15.56,0,53
2024-11-11 18:10:08,4731,35,8.85,40.42,0.78,1.428,0.52,2.0,3607,2.78,1.42,358,14.5,64,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:10:09,4203,34,7.78,35.2,0.67,1.255,0.452,0.03,284,-1.24,-0.56,358,14.5,64,1027.9,0.5,4.19,15.16,0,53
2024-11-11 18:10:10,5660,25,7.5,25.34,0.35,1.209,0.24,2.0,3608,2.41,1.17,356,14.6,64,1027.9,0.5,4.2,15.52,0,53
2024-11-11 18:10:11,5759,25,7.63,25.78,0.36,1.23,0.241,0.04,287,-1.36,-0.19,357,14.6,64,1028.0,0.499,4.19,15.68,0,53
2024-11-11 18:10:12,5224,29,8.11,31.5,0.51,1.309,0.387,1.99,3603,2.84,1.3,357,14.6,64,1028.0,0.5,4.19,15.32,0,53
2024-11-11 18:10:13,5334,30,8.57,34.3,0.58,1.383,0.426,0.03,288,-2.04,-0.49,358,14.5,64,1028.0,0.5,4.19,15.48,0,53
2024-11-11 18:10:14,6540,28,9.9,37.61,0.6,1.597,0.457,2.02,3607,3.15,1.17,358,14.5,64,1027.8,0.5,4.19,15.56,0,53
2024-11-11 18:10:15,6056,32,10.44,44.42,0.8,1.685,0.562,0.04,287,-1.48,-0.62,358,14.5,64,1027.8,0.5,4.2,14.92,0,53
2024-11-11 18:10:16,5876,31,9.73,39.91,0.69,1.569,0.5,1.99,3606,2.9,1.17,358,14.5,64,1027.8,0.499,4.19,15.52,0,53
2024-11-11 18:10:17,5528,32,9.64,41.37,0.75,1.554,0.525,0.04,292,-1.61,-0.62,358,14.5,64,1027.8,0.5,4.19,15.56,0,53
2024-11-11 18:10:18,4540,37,9.04,43.61,0.89,1.459,0.566,1.99,3607,2.47,1.3,357,14.5,64,1027.8,0.501,4.19,15.16,0,53
2024-11-11 18:10:19,5929,28,8.84,33.12,0.52,1.426,0.401,0.03,288,-1.48,-0.56,358,14.5,64,1027.8,0.5,4.19,15.32,0,53
2024-11-11 18:10:20,6814,26,9.24,31.86,0.46,1.49,0.37,1.99,3606,2.84,1.17,358,14.5,64,1028.0,0.5,4.19,15.48,0,53
2024-11-11 18:10:21,6339,27,9.17,33.45,0.51,1.479,0.4,0.04,289,-1.67,-0.49,358,14.5,64,1028.0,0.5,4.19,15.28,0,53
2024-11-11 18:10:22,6536,26,8.87,30.6,0.44,1.43,0.356,1.98,3606,3.58,1.42,358,14.5,64,1028.0,0.5,4.19,15.28,0,53
2024-11-11 18:10:23,4670,41,10.5,56.21,1.29,1.693,0.737,0.05,284,-2.97,-0.43,357,14.5,64,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:10:24,4890,47,12.82,78.44,2.08,2.067,1.024,2.0,3607,3.71,1.79,357,14.5,64,1028.0,0.5,4.19,15.28,0,53
2024-11-11 18:10:25,5184,44,12.7,73.32,1.82,2.049,0.961,0.05,287,-2.35,-1.11,358,14.4,64,1028.0,0.5,4.2,15.12,0,53
2024-11-11 18:10:26,5787,39,12.25,62.27,1.35,1.976,0.814,2.0,3604,3.15,1.67,358,14.4,64,1027.7,0.5,4.19,15.56,0,53
2024-11-11 18:10:27,6260,35,11.78,54.05,1.05,1.9,0.696,0.04,285,-1.79,-1.05,358,14.4,64,1027.7,0.5,4.19,15.52,0,53
2024-11-11 18:10:28,5530,36,10.95,52.49,1.07,1.766,0.681,2.0,3606,2.9,1.42,358,14.5,64,1027.7,0.5,4.19,15.2,0,53
2024-11-11 18:10:29,6039,31,10.24,42.89,0.76,1.651,0.54,0.05,289,-1.67,-0.93,358,14.5,64,1028.0,0.499,4.19,15.6,0,53
2024-11-11 18:10:30,5591,32,9.54,40.16,0.71,1.538,0.507,2.01,3607,2.72,1.42,358,14.5,64,1028.0,0.5,4.19,15.56,0,53
2024-11-11 18:10:31,5989,30,9.49,37.47,0.62,1.53,0.463,0.06,287,-1.85,-0.43,358,14.5,64,1028.0,0.5,4.19,15.08,0,53
2024-11-11 18:10:32,6599,26,9.01,31.29,0.45,1.453,0.365,2.01,3607,2.78,1.42,357,14.5,64,1027.8,0.5,4.19,15.12,0,53
2024-11-11 18:10:33,6814,25,9.02,30.5,0.43,1.455,0.322,0.02,285,-1.48,-0.49,357,14.5,64,1027.8,0.5,4.19,15.64,0,53
2024-11-11 18:10:34,5602,30,9.14,37.07,0.63,1.475,0.462,2.0,3607,2.78,1.42,357,14.5,64,1027.8,0.499,4.19,15.6,0,53
2024-11-11 18:10:35,4770,35,9.07,42.02,0.82,1.463,0.542,0.02,285,-2.16,-0.56,357,14.5,64,1027.8,0.5,4.19,15.12,0,53
2024-11-11 18:10:36,5633,33,9.89,42.74,0.78,1.596,0.543,2.0,3608,6.3,1.24,357,14.5,64,1027.8,0.5,4.19,15.56,0,53
2024-11-11 18:10:37,3525,76,15.37,146.46,6.24,2.48,1.669,0.04,284,-4.88,-0.56,358,14.5,64,1027.8,0.5,4.2,15.36,0,53
2024-11-11 18:10:38,4276,95,23.51,274.0,14.5,3.793,2.782,2.01,3607,6.3,3.65,358,14.5,64,1027.8,0.5,4.19,15.32,0,53
2024-11-11 18:10:39,6524,71,26.2,232.26,9.16,4.225,2.739,0.04,285,-5.0,-2.72,358,14.5,64,1027.8,0.501,4.19,15.28,0,53
2024-11-11 18:10:40,6824,66,25.72,215.87,8.03,4.149,2.605,2.02,3608,7.97,3.4,358,14.5,64,1027.8,0.5,4.19,15.48,0,53
2024-11-11 18:10:41,6555,76,28.57,271.95,11.58,4.608,3.101,0.04,287,-7.04,-2.41,358,14.5,64,1028.0,0.499,4.19,15.48,0,53
2024-11-11 18:10:42,6718,85,33.15,351.53,16.82,5.347,3.781,2.01,3604,7.72,5.07,357,14.5,64,1028.0,0.5,4.19,15.2,0,53
2024-11-11 18:10:43,8333,69,32.74,284.86,11.01,5.281,3.387,0.04,287,-5.68,-4.02,358,14.5,64,1028.0,0.499,4.19,15.56,0,53
2024-11-11 18:10:44,9144,58,29.55,216.9,6.99,4.766,2.738,2.0,3607,5.68,3.58,357,14.5,64,1028.0,0.5,4.19,15.12,0,53
2024-11-11 18:10:45,9656,48,25.96,162.39,4.4,4.187,2.116,0.03,287,-4.14,-2.59,358,14.5,64,1028.0,0.501,4.18,15.28,0,53
2024-11-11 18:10:46,8912,44,21.68,124.37,3.07,3.497,1.631,2.02,3607,4.82,2.47,358,14.5,64,1028.0,0.5,4.19,15.6,0,53
2024-11-11 18:10:47,8166,44,19.75,112.73,2.77,3.186,1.478,0.03,289,-3.77,-1.79,357,14.5,64,1027.6,0.5,4.19,15.08,0,53
2024-11-11 18:10:48,8439,42,19.33,105.17,2.45,3.117,1.38,2.02,3608,4.39,2.29,357,14.5,64,1027.6,0.5,4.19,15.24,0,53
2024-11-11 18:10:49,7320,45,18.22,106.64,2.69,2.939,1.397,0.05,285,-3.46,-1.61,358,14.5,64,1027.6,0.5,4.19,15.6,0,53
2024-11-11 18:10:50,7216,43,17.14,96.3,2.33,2.765,1.263,1.99,3606,4.08,2.29,357,14.5,64,1027.8,0.501,4.2,15.2,0,53
2024-11-11 18:10:51,6718,43,15.89,88.94,2.14,2.563,1.167,0.03,285,-3.09,-1.36,357,14.5,64,1027.8,0.501,4.19,15.2,0,53
2024-11-11 18:10:52,5998,43,14.11,78.56,1.88,2.275,1.031,2.0,3607,4.63,1.98,358,14.5,64,1027.8,0.499,4.19,15.56,0,53
2024-11-11 18:10:53,5708,47,14.84,90.13,2.37,2.393,1.178,0.05,287,-3.77,-0.93,358,14.5,64,1027.9,0.5,4.19,15.56,0,53
2024-11-11 18:10:54,6230,50,17.2,110.12,3.06,2.774,1.43,2.0,3606,8.28,2.16,358,14.5,64,1027.9,0.499,4.19,15.08,0,53
2024-11-11 18:10:55,5940,71,24.2,217.22,8.69,3.903,2.547,0.03,287,-6.36,-1.36,358,14.5,64,1027.9,0.5,4.2,15.12,0,53
2024-11-11 18:10:56,6633,83,31.67,326.36,15.14,5.108,3.568,1.99,3606,7.78,4.76,358,14.5,64,1027.7,0.5,4.19,15.48,0,53
2024-11-11 18:10:57,7892,73,32.81,299.72,12.21,5.291,3.486,0.05,288,-6.3,-3.52,357,14.5,64,1027.7,0.5,4.19,15.36,0,53
2024-11-11 18:10:58,7086,77,31.4,303.23,13.12,5.064,3.432,2.0,3608,6.55,4.26,357,14.6,64,1027.7,0.5,4.19,15.16,0,53
2024-11-11 18:10:59,7472,67,28.26,237.88,8.88,4.558,2.867,0.04,283,-3.89,-3.58,358,14.6,64,1027.9,0.5,4.19,15.28,0,53
2024-11-11 18:11:00,7049,59,23.4,175.78,5.8,3.774,2.204,2.02,3606,3.89,3.21,358,14.6,64,1027.9,0.5,4.19,15.68,0,53
2024-11-11 18:11:01,6683,49,18.3,116.31,3.21,2.951,1.512,0.04,285,-2.66,-1.92,357,14.5,64,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:11:02,6792,38,14.18,71.19,1.52,2.287,0.929,2.0,3608,3.15,1.79,357,14.5,64,1027.8,0.5,4.19,15.04,0,53
2024-11-11 18:11:03,6826,34,12.41,55.25,1.04,2.002,0.707,0.04,292,-2.1,-0.93,358,14.5,64,1027.8,0.499,4.19,15.56,0,53
2024-11-11 18:11:04,6036,35,11.43,52.73,1.03,1.844,0.68,2.03,3607,3.21,1.42,358,14.5,64,1027.8,0.5,4.19,15.6,0,53
2024-11-11 18:11:05,4740,40,10.36,54.11,1.21,1.671,0.709,0.05,289,-1.73,-0.68,358,14.5,64,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:11:06,4751,38,9.77,48.45,1.02,1.576,0.632,2.0,3608,3.46,1.3,358,14.5,64,1027.9,0.5,4.19,15.6,0,53
2024-11-11 18:11:07,4566,41,10.3,55.3,1.27,1.661,0.725,0.02,285,-2.66,-0.68,357,14.6,64,1027.9,0.5,4.2,15.52,0,53
2024-11-11 18:11:08,6267,35,11.84,54.53,1.06,1.91,0.703,2.0,3606,4.45,1.54,357,14.6,64,1027.9,0.5,4.19,15.12,0,53
2024-11-11 18:11:09,5581,43,13.27,74.6,1.8,2.14,0.979,0.04,283,-3.21,-0.56,358,14.6,64,1027.9,0.499,4.19,15.68,0,53
2024-11-11 18:11:10,4912,53,14.61,99.74,2.97,2.356,1.281,1.99,3606,5.44,1.98,358,14.5,64,1027.9,0.5,4.2,15.4,0,53
2024-11-11 18:11:11,5924,52,17.18,114.78,3.34,2.771,1.48,0.05,283,-3.27,-1.36,357,14.5,64,1027.9,0.5,4.19,15.24,0,53
2024-11-11 18:11:12,6137,55,18.99,134.19,4.15,3.062,1.71,2.0,3606,6.3,2.53,358,14.5,64,1027.9,0.5,4.2,15.64,0,53
2024-11-11 18:11:13,4875,78,21.88,213.68,9.35,3.529,2.405,0.02,289,-6.49,-1.79,357,14.5,64,1027.9,0.5,4.19,15.0,0,53
2024-11-11 18:11:14,5380,91,28.22,315.64,15.99,4.552,3.289,1.99,3607,12.67,3.77,358,14.5,64,1027.9,0.5,4.19,15.68,0,53
2024-11-11 18:11:15,6018,110,38.78,518.64,31.84,6.255,4.797,0.05,285,-10.32,-3.4,358,14.5,64,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:11:16,8188,101,48.32,598.72,33.86,7.794,5.839,1.99,3604,7.72,7.1,358,14.5,64,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:11:17,12143,62,42.85,339.54,11.87,6.911,4.185,0.04,287,-5.07,-5.87,358,14.5,64,1027.9,0.5,4.19,15.32,0,53
2024-11-11 18:11:18,10003,54,30.42,211.82,6.45,4.906,2.709,2.01,3607,4.14,3.65,358,14.5,64,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:11:19,8279,47,21.42,129.56,3.39,3.454,1.694,0.03,289,-3.09,-2.53,358,14.5,64,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:11:20,7905,37,15.7,75.45,1.54,2.532,0.98,1.99,3607,3.15,1.73,358,14.5,64,1027.9,0.5,4.18,15.32,0,53
2024-11-11 18:11:21,5368,44,13.01,74.4,1.83,2.099,0.976,0.04,289,-2.1,-0.99,357,14.5,64,1027.9,0.5,4.19,15.0,0,53
2024-11-11 18:11:22,5401,39,11.58,59.52,1.31,1.868,0.779,2.0,3607,3.15,1.36,358,14.5,64,1027.9,0.5,4.2,15.72,0,53
2024-11-11 18:11:23,5067,40,11.07,57.78,1.29,1.785,0.757,0.01,292,-2.22,-0.99,358,14.5,64,1027.9,0.499,4.19,15.6,0,53
2024-11-11 18:11:24,5074,39,10.91,56.2,1.24,1.76,0.735,2.03,3608,3.09,1.67,358,14.5,64,1027.9,0.5,4.19,15.8,0,53
2024-11-11 18:11:25,5618,36,10.96,51.91,1.04,1.768,0.672,0.04,289,-2.35,-0.8,357,14.5,64,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:11:26,6545,34,11.98,53.63,1.02,1.932,0.687,2.0,3606,5.62,1.3,357,14.5,64,1027.9,0.5,4.19,15.08,0,53
2024-11-11 18:11:27,4661,58,15.16,111.85,3.62,2.444,1.41,0.05,287,-3.89,-0.68,357,14.5,64,1027.9,0.5,4.19,15.32,0,53
2024-11-11 18:11:28,4848,72,19.85,179.0,7.19,3.202,2.095,2.01,3607,7.04,2.97,358,14.5,64,1027.9,0.499,4.19,15.6,0,53
2024-11-11 18:11:29,5279,80,24.26,241.95,10.83,3.914,2.693,0.04,287,-5.81,-2.04,358,14.5,64,1027.9,0.5,4.19,15.24,0,53
2024-11-11 18:11:30,5802,86,28.93,309.52,14.95,4.666,3.312,1.99,3606,7.72,4.14,358,14.5,64,1027.9,0.5,4.19,15.16,0,53
2024-11-11 18:11:31,7650,70,30.52,269.12,10.56,4.923,3.181,0.04,288,-5.99,-3.46,357,14.5,64,1027.9,0.5,4.2,15.36,0,53
2024-11-11 18:11:32,7654,69,30.17,263.11,10.2,4.865,3.125,2.0,3610,7.04,4.02,358,14.5,64,1027.9,0.5,4.19,15.6,0,53
2024-11-11 18:11:33,8941,58,29.4,219.16,7.17,4.743,2.755,0.05,284,-4.76,-3.09,358,14.5,64,1027.9,0.5,4.19,15.16,0,53
2024-11-11 18:11:34,8757,53,26.01,177.44,5.28,4.195,2.279,1.98,3606,4.57,3.03,358,14.5,64,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:11:35,8085,47,21.24,130.27,3.46,3.426,1.701,0.02,287,-3.03,-2.16,358,14.5,64,1027.8,0.499,4.19,15.56,0,53
2024-11-11 18:11:36,7479,40,16.39,85.83,1.92,2.643,1.124,2.0,3610,4.57,2.16,357,14.5,64,1027.8,0.5,4.2,15.48,0,53
2024-11-11 18:11:37,5593,50,15.62,100.98,2.84,2.519,1.31,0.05,284,-3.77,-1.05,358,14.5,64,1027.8,0.5,4.19,15.2,0,53
2024-11-11 18:11:38,6010,54,18.01,123.77,3.71,2.904,1.587,1.99,3608,6.18,2.16,359,14.5,64,1028.0,0.5,4.2,15.2,0,53
2024-11-11 18:11:39,6008,62,20.96,164.49,5.69,3.381,2.034,0.04,289,-4.7,-1.42,358,14.5,64,1028.0,0.5,4.19,15.32,0,53
2024-11-11 18:11:40,6769,62,23.81,188.13,6.56,3.84,2.321,2.0,3607,5.5,3.27,357,14.5,64,1028.0,0.5,4.19,15.48,0,53
2024-11-11 18:11:41,7579,55,23.47,165.96,5.14,3.785,2.115,0.02,288,-4.39,-2.16,359,14.5,64,1028.0,0.5,4.19,15.24,0,53
2024-11-11 18:11:42,7424,54,22.23,152.71,4.58,3.585,1.959,2.02,3608,4.88,2.72,358,14.5,64,1028.0,0.5,4.18,15.28,0,53
2024-11-11 18:11:43,7451,51,20.96,136.43,3.86,3.381,1.768,0.03,287,-3.52,-2.04,357,14.6,64,1028.0,0.5,4.19,15.44,0,53
2024-11-11 18:11:44,7361,48,19.55,121.05,3.25,3.154,1.579,2.01,3608,4.82,2.22,357,14.6,64,1028.1,0.5,4.19,15.52,0,53
2024-11-11 18:11:45,7440,44,18.25,105.4,2.62,2.943,1.382,0.02,287,-2.84,-1.36,358,14.6,64,1028.1,0.5,4.19,15.4,0,53
2024-11-11 18:11:46,6819,44,16.67,96.0,2.38,2.689,1.259,2.01,3607,4.39,2.16,358,14.5,64,1028.1,0.5,4.19,15.28,0,53
2024-11-11 18:11:47,6071,46,15.51,92.79,2.4,2.501,1.214,0.03,288,-3.15,-1.3,357,14.5,64,1027.8,0.5,4.19,15.6,0,53
2024-11-11 18:11:48,6551,43,15.64,88.27,2.14,2.523,1.158,2.01,3608,3.58,1.92,357,14.5,64,1027.8,0.5,4.19,15.44,0,53
2024-11-11 18:11:49,6729,40,14.88,78.54,1.77,2.4,1.029,0.03,292,-2.22,-1.24,358,14.6,64,1027.8,0.5,4.19,15.0,0,53
2024-11-11 18:11:50,5757,40,12.55,65.46,1.46,2.025,0.857,2.01,3610,3.27,1.61,358,14.6,64,1027.8,0.5,4.19,15.44,0,53
2024-11-11 18:11:51,5949,36,11.62,55.05,1.11,1.874,0.713,0.04,288,-1.67,-0.74,358,14.6,64,1027.8,0.5,4.19,15.64,0,53
2024-11-11 18:11:52,5447,37,11.03,53.91,1.12,1.779,0.702,2.03,3607,3.09,1.67,359,14.5,64,1027.8,0.5,4.19,15.36,0,53
2024-11-11 18:11:53,5307,36,10.25,48.14,0.96,1.654,0.623,0.04,287,-1.79,-0.86,358,14.5,64,1028.0,0.5,4.19,14.88,0,53
2024-11-11 18:11:54,5741,31,9.58,39.56,0.69,1.545,0.496,2.02,3607,2.66,1.3,357,14.5,64,1028.0,0.5,4.19,15.6,0,53
2024-11-11 18:11:55,5789,29,9.08,35.53,0.58,1.464,0.437,0.05,284,-1.36,-0.62,357,14.5,64,1028.0,0.5,4.19,15.52,0,53
2024-11-11 18:11:56,6385,26,8.94,31.72,0.47,1.442,0.374,2.0,3606,2.84,1.11,357,14.5,64,1027.8,0.5,4.19,15.12,0,53
2024-11-11 18:11:57,5400,30,8.73,35.13,0.59,1.409,0.437,0.02,287,-1.92,-0.56,357,14.5,64,1027.8,0.5,4.19,15.24,0,53
2024-11-11 18:11:58,3456,43,8.2,46.03,1.11,1.323,0.604,2.0,3606,3.15,1.17,357,14.6,64,1027.8,0.5,4.19,15.52,0,53
2024-11-11 18:11:59,4767,34,8.74,39.24,0.74,1.41,0.503,0.03,289,-1.48,-0.86,358,14.6,64,1028.0,0.5,4.19,15.64,0,53
2024-11-11 18:12:00,5712,30,9.08,35.94,0.6,1.464,0.444,1.98,3606,2.9,1.11,357,14.6,64,1028.0,0.499,4.19,15.52,0,53
2024-11-11 18:12:01,4704,34,8.57,38.21,0.72,1.382,0.489,0.04,287,-1.73,-0.74,357,14.5,64,1028.0,0.5,4.19,15.0,0,53
2024-11-11 18:12:02,5713,28,8.63,32.72,0.52,1.392,0.398,2.0,3606,3.03,1.11,358,14.5,64,1028.0,0.5,4.19,15.68,0,53
2024-11-11 18:12:03,5959,27,8.65,31.68,0.48,1.395,0.379,0.02,285,-1.85,-0.56,357,14.5,64,1028.0,0.5,4.19,15.6,0,53
2024-11-11 18:12:04,5951,27,8.64,31.66,0.48,1.394,0.379,1.98,3606,3.27,1.3,357,14.6,64,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:12:05,5182,34,9.41,41.82,0.79,1.517,0.535,0.05,287,-2.1,-0.43,356,14.6,64,1028.0,0.5,4.19,15.12,0,53
2024-11-11 18:12:06,5062,38,10.47,52.15,1.11,1.689,0.68,2.01,3607,4.02,1.42,356,14.6,64,1028.0,0.499,4.19,15.52,0,53
2024-11-11 18:12:07,4969,45,12.31,71.69,1.8,1.985,0.94,0.04,288,-2.66,-0.86,358,14.6,64,1028.0,0.499,4.19,15.48,0,53
2024-11-11 18:12:08,5380,46,13.77,82.53,2.14,2.221,1.08,1.97,3602,3.09,2.41,358,14.6,64,1027.9,0.5,4.19,15.28,0,53
2024-11-11 18:12:09,5749,38,11.78,58.15,1.22,1.899,0.758,0.02,284,-2.1,-0.99,358,14.6,64,1027.9,0.5,4.2,15.04,0,53
2024-11-11 18:12:10,5419,34,9.96,44.77,0.85,1.606,0.574,2.01,3607,2.66,1.42,359,14.6,64,1027.9,0.5,4.18,15.48,0,53
2024-11-11 18:12:11,6362,29,9.79,37.7,0.61,1.579,0.461,0.05,287,-1.61,-0.93,358,14.6,64,1027.8,0.499,4.19,15.44,0,53
2024-11-11 18:12:12,6482,26,8.8,30.4,0.44,1.419,0.354,1.99,3604,2.66,1.11,357,14.6,64,1027.8,0.501,4.19,15.48,0,53
2024-11-11 18:12:13,6579,25,8.71,29.45,0.41,1.405,0.308,0.06,285,-1.73,-0.31,356,14.6,64,1027.8,0.5,4.19,15.0,0,53
2024-11-11 18:12:14,6499,27,9.18,32.83,0.49,1.481,0.389,2.0,3604,2.59,1.11,358,14.6,64,1027.9,0.5,4.19,15.32,0,53
2024-11-11 18:12:15,5156,32,8.93,38.11,0.69,1.44,0.483,0.05,287,-1.3,-0.56,358,14.6,64,1027.9,0.499,4.19,15.52,0,53
2024-11-11 18:12:16,5100,31,8.4,34.34,0.59,1.355,0.429,1.99,3604,2.59,1.24,357,14.5,64,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:12:17,5565,29,8.7,33.94,0.55,1.403,0.417,0.04,284,-1.85,-0.56,357,14.5,64,1027.9,0.5,4.19,15.2,0,53
2024-11-11 18:12:18,5448,31,9.14,37.98,0.66,1.475,0.477,1.97,3606,2.78,1.05,357,14.5,64,1027.9,0.5,4.19,15.44,0,53
2024-11-11 18:12:19,4771,35,8.95,40.95,0.79,1.443,0.527,0.03,287,-1.61,-0.68,358,14.6,64,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:12:20,4308,39,9.07,45.85,0.99,1.463,0.599,1.98,3607,3.21,1.3,357,14.6,64,1027.9,0.5,4.19,15.28,0,53
2024-11-11 18:12:21,4919,37,9.9,48.17,1.0,1.597,0.626,0.05,285,-1.92,-0.8,357,14.6,64,1027.9,0.5,4.19,15.12,0,53
2024-11-11 18:12:22,5686,34,10.45,46.96,0.89,1.685,0.602,2.0,3606,4.26,1.67,357,14.6,64,1027.9,0.5,4.19,15.44,0,53
2024-11-11 18:12:23,4192,49,11.28,70.66,1.92,1.82,0.92,0.02,288,-2.84,-0.56,357,14.6,64,1027.9,0.5,4.19,15.36,0,53
