Datetime,number,diam,LDSA,surface,mass,A1,A2,idiff,HV,EM1,EM2,DV,T,RH,P,flow,bat,Ipump,error,PWMpump
2025-01-07 12:59:32,11701,26,16.31,57.62,0.85,2.63,1.86,0.0,279,-2.98,-2.17,100,17.8,39,997.3,0.5,4.19,16.84,0,55
2025-01-07 12:59:33,11373,26,15.47,53.55,0.77,2.496,1.746,1.98,3534,4.53,2.29,98,17.8,39,997.3,0.498,4.2,17.2,0,55
2025-01-07 12:59:34,11563,26,16.16,57.23,0.84,2.606,1.845,0.0,276,-3.35,-1.86,100,17.8,40,997.3,0.5,4.2,16.96,0,55
2025-01-07 12:59:35,11470,28,17.0,63.36,0.98,2.742,1.992,1.99,3536,3.78,2.67,100,17.8,40,997.0,0.501,4.19,16.88,0,55
2025-01-07 12:59:36,12766,24,16.49,54.55,0.75,2.66,1.814,0.0,277,-2.85,-2.05,101,17.8,40,997.0,0.5,4.2,16.92,0,55
2025-01-07 12:59:37,10571,26,14.7,51.83,0.76,2.371,1.675,1.98,3536,3.35,2.23,99,17.8,39,997.0,0.5,4.19,16.72,0,55
2025-01-07 12:59:38,9059,28,13.55,50.94,0.8,2.186,1.594,0.0,275,-2.42,-2.05,100,17.8,39,997.2,0.5,4.19,16.8,0,55
2025-01-07 12:59:39,8557,28,12.87,48.61,0.77,2.076,1.518,1.98,3534,2.79,1.92,100,17.8,39,997.2,0.5,4.2,17.04,0,55
2025-01-07 12:59:40,8441,26,11.85,42.14,0.62,1.911,1.356,0.0,276,-1.55,-1.61,100,17.9,39,997.2,0.5,4.19,16.88,0,55
2025-01-07 12:59:41,7001,28,10.39,38.76,0.6,1.675,1.218,1.99,3536,2.79,1.74,101,17.9,39,997.5,0.5,4.2,16.4,0,55
2025-01-07 12:59:42,5877,29,9.07,35.03,0.57,1.463,1.08,0.0,272,-1.3,-1.3,101,17.9,39,997.5,0.499,4.18,16.96,0,55
2025-01-07 12:59:43,5768,27,8.32,30.29,0.46,1.342,0.964,1.99,3535,2.36,1.43,100,17.8,39,997.5,0.5,4.2,17.08,0,55
2025-01-07 12:59:44,4105,36,8.0,37.84,0.76,1.29,1.03,0.0,277,-1.61,-1.05,100,17.8,39,997.3,0.5,4.19,16.64,0,55
2025-01-07 12:59:45,4909,30,7.99,32.31,0.55,1.289,0.971,2.0,3536,2.48,1.67,100,17.8,39,997.3,0.5,4.19,16.56,0,55
2025-01-07 12:59:46,6621,23,8.09,25.49,0.33,1.304,0.864,0.0,271,-1.49,-0.93,100,17.9,39,997.3,0.5,4.2,16.56,0,55
2025-01-07 12:59:47,8174,19,7.85,20.05,0.21,1.265,0.725,2.02,3536,2.23,1.67,100,17.9,39,997.3,0.5,4.19,16.52,0,55
2025-01-07 12:59:48,6927,21,7.67,22.2,0.26,1.237,0.776,0.0,276,-1.3,-0.93,100,17.9,39,997.3,0.5,4.19,16.32,0,55
2025-01-07 12:59:49,5309,26,7.45,26.47,0.39,1.201,0.852,2.02,3534,2.29,1.55,99,17.8,39,997.3,0.5,4.2,16.88,0,55
2025-01-07 12:59:50,4667,27,6.68,24.16,0.36,1.078,0.771,0.0,276,-1.24,-0.74,101,17.8,39,997.2,0.5,4.19,17.08,0,55
2025-01-07 12:59:51,5088,25,6.65,22.2,0.31,1.072,0.735,1.98,3535,2.11,1.55,100,17.8,39,997.2,0.5,4.2,17.04,0,55
2025-01-07 12:59:52,4035,31,6.72,27.69,0.48,1.083,0.823,0.0,277,-1.12,-0.81,98,17.9,39,997.2,0.5,4.2,16.84,0,55
2025-01-07 12:59:53,3446,35,6.56,30.41,0.6,1.058,0.839,1.98,3534,2.36,1.74,100,17.9,39,997.5,0.501,4.2,16.8,0,55
2025-01-07 12:59:54,5387,24,6.95,22.96,0.31,1.121,0.764,0.0,277,-1.36,-0.87,100,17.9,39,997.5,0.499,4.2,16.6,0,55
2025-01-07 12:59:55,5002,27,7.3,26.84,0.41,1.177,0.85,2.04,3536,2.23,1.3,100,17.8,39,997.5,0.5,4.19,16.92,0,55
2025-01-07 12:59:56,5172,26,7.16,25.17,0.37,1.155,0.815,0.0,279,-0.99,-0.87,100,17.8,39,997.1,0.5,4.19,16.76,0,55
2025-01-07 12:59:57,3586,34,6.68,30.35,0.58,1.077,0.849,2.02,3534,2.67,1.61,100,17.8,39,997.1,0.5,4.2,16.84,0,55
2025-01-07 12:59:58,4205,29,6.53,25.33,0.41,1.053,0.779,0.0,272,-1.43,-1.05,100,17.8,39,997.1,0.5,4.19,16.88,0,55
2025-01-07 12:59:59,7346,18,7.0,17.79,0.18,1.129,0.644,2.02,3536,2.05,1.24,100,17.8,39,997.2,0.501,4.19,16.76,0,55
2025-01-07 13:00:00,4967,26,6.99,24.94,0.37,1.128,0.802,0.0,271,-1.49,-0.74,100,17.8,39,997.2,0.499,4.2,16.92,0,55
2025-01-07 13:00:01,3654,35,7.0,32.6,0.64,1.129,0.897,2.03,3535,2.54,1.43,100,17.8,39,997.2,0.499,4.19,17.4,0,55
2025-01-07 13:00:02,6548,23,7.8,24.07,0.31,1.259,0.823,0.0,275,-1.18,-0.81,101,17.8,39,997.0,0.5,4.19,17.16,0,55
2025-01-07 13:00:03,7697,20,7.85,21.14,0.23,1.266,0.755,2.02,3531,2.54,1.43,100,17.8,39,997.0,0.5,4.2,17.24,0,56
2025-01-07 13:00:04,5831,24,7.29,23.44,0.31,1.176,0.789,0.0,276,-1.43,-0.99,100,17.8,39,997.0,0.5,4.19,17.12,0,56
2025-01-07 13:00:05,5899,24,7.38,23.74,0.31,1.19,0.799,2.01,3532,2.05,1.43,100,17.8,39,997.0,0.499,4.19,17.44,0,56
2025-01-07 13:00:06,5281,26,7.43,26.48,0.39,1.199,0.851,0.0,276,-1.49,-1.05,100,17.8,39,997.0,0.501,4.2,17.48,0,56
2025-01-07 13:00:07,4669,29,7.27,28.29,0.46,1.173,0.869,1.99,3534,2.42,1.43,100,17.9,39,997.0,0.501,4.2,17.4,0,55
2025-01-07 13:00:08,6371,23,7.64,23.68,0.3,1.232,0.808,0.0,275,-1.24,-1.05,100,17.9,39,997.1,0.5,4.2,17.12,0,55
2025-01-07 13:00:09,8176,20,8.32,22.39,0.24,1.342,0.799,1.98,3534,2.23,1.43,99,17.9,39,997.1,0.5,4.2,17.28,0,55
2025-01-07 13:00:10,6629,22,7.76,23.55,0.29,1.251,0.81,0.0,275,-1.18,-0.93,100,17.9,39,997.1,0.5,4.2,17.44,0,55
2025-01-07 13:00:11,4040,32,6.9,29.11,0.52,1.113,0.853,1.98,3532,2.17,1.36,100,17.9,39,997.1,0.499,4.19,17.4,0,56
2025-01-07 13:00:12,3901,33,6.87,29.76,0.54,1.108,0.858,0.0,277,-1.49,-1.12,101,17.9,39,997.1,0.499,4.19,17.28,0,56
2025-01-07 13:00:13,3428,35,6.53,30.27,0.59,1.053,0.835,2.02,3532,2.17,1.55,100,17.8,39,997.1,0.5,4.19,17.28,0,56
2025-01-07 13:00:14,2490,48,6.65,41.36,1.11,1.073,0.917,0.0,272,-1.55,-0.87,100,17.8,39,997.0,0.499,4.19,17.44,0,56
2025-01-07 13:00:15,5461,26,7.64,27.11,0.4,1.233,0.874,1.99,3532,2.23,1.43,100,17.8,39,997.0,0.5,4.19,17.64,0,56
2025-01-07 13:00:16,6081,25,7.92,26.38,0.36,1.277,0.875,0.0,277,-1.05,-1.12,100,17.9,39,997.0,0.498,4.2,17.16,0,56
2025-01-07 13:00:17,5086,28,7.69,29.16,0.46,1.24,0.908,2.02,3534,2.48,1.74,100,17.9,39,997.1,0.5,4.19,17.28,0,56
2025-01-07 13:00:18,7088,22,8.04,23.74,0.29,1.296,0.824,0.0,276,-1.43,-0.87,100,17.9,39,997.1,0.5,4.19,17.04,0,56
2025-01-07 13:00:19,7863,19,7.95,21.28,0.23,1.283,0.761,2.0,3538,2.42,1.3,100,17.9,39,997.1,0.499,4.2,17.28,0,56
2025-01-07 13:00:20,5580,25,7.47,25.47,0.36,1.204,0.836,0.0,275,-1.61,-0.93,101,17.9,39,997.2,0.5,4.19,17.52,0,56
2025-01-07 13:00:21,4922,28,7.47,28.43,0.45,1.205,0.884,1.98,3532,2.36,1.43,100,17.9,39,997.2,0.501,4.2,17.36,0,55
2025-01-07 13:00:22,4997,28,7.51,28.3,0.45,1.21,0.884,0.0,277,-1.67,-0.87,100,17.9,39,997.2,0.5,4.19,17.0,0,56
2025-01-07 13:00:23,3721,34,6.88,31.12,0.6,1.11,0.873,2.02,3534,2.42,1.61,100,17.9,39,997.1,0.5,4.19,17.32,0,56
2025-01-07 13:00:24,3141,41,7.06,37.79,0.87,1.139,0.942,0.0,275,-1.74,-0.74,100,17.9,39,997.1,0.5,4.19,17.16,0,56
2025-01-07 13:00:25,4177,35,7.95,36.79,0.72,1.281,1.016,2.01,3534,2.36,1.49,99,17.8,39,997.1,0.501,4.19,17.28,0,55
2025-01-07 13:00:26,4689,31,7.87,32.66,0.57,1.269,0.967,0.0,273,-1.3,-1.12,100,17.8,39,997.0,0.5,4.2,17.2,0,56
2025-01-07 13:00:27,4160,34,7.58,33.83,0.64,1.223,0.957,1.98,3532,2.54,1.49,100,17.8,39,997.0,0.499,4.2,17.28,0,56
2025-01-07 13:00:28,4444,32,7.63,32.32,0.58,1.23,0.945,0.0,275,-1.43,-0.99,100,17.8,39,997.0,0.501,4.2,17.32,0,56
2025-01-07 13:00:29,5100,29,8.02,31.5,0.52,1.294,0.963,2.01,3536,2.29,1.61,100,17.8,39,997.0,0.5,4.19,17.28,0,56
2025-01-07 13:00:30,3981,35,7.59,35.19,0.69,1.224,0.971,0.0,272,-1.49,-1.3,100,17.8,39,997.0,0.5,4.19,17.16,0,55
2025-01-07 13:00:31,3252,40,7.08,36.92,0.82,1.143,0.938,2.02,3534,2.67,1.61,100,17.9,39,997.0,0.498,4.19,17.48,0,56
2025-01-07 13:00:32,5290,28,7.92,29.77,0.47,1.277,0.931,0.0,275,-1.43,-1.18,100,17.9,39,997.2,0.5,4.19,17.56,0,56
2025-01-07 13:00:33,6287,26,8.63,30.07,0.43,1.391,0.977,1.99,3535,2.54,1.43,100,17.9,39,997.2,0.499,4.2,17.52,0,56
2025-01-07 13:00:34,6356,25,8.54,29.21,0.41,1.377,0.957,0.0,273,-1.74,-0.99,100,17.9,39,997.2,0.499,4.2,18.04,0,56
2025-01-07 13:00:35,5881,27,8.42,30.44,0.46,1.358,0.972,1.97,3532,2.48,1.49,100,17.9,39,997.0,0.501,4.19,17.4,0,56
2025-01-07 13:00:36,5395,31,8.92,36.53,0.63,1.438,1.09,0.0,276,-1.61,-1.3,99,17.9,39,997.0,0.501,4.19,17.4,0,56
2025-01-07 13:00:37,4779,34,8.8,39.64,0.76,1.42,1.115,2.01,3535,2.42,1.61,100,17.9,39,997.0,0.5,4.2,17.88,0,56
2025-01-07 13:00:38,4689,33,8.28,35.97,0.66,1.336,1.036,0.0,273,-2.17,-1.3,100,17.9,39,997.1,0.499,4.2,17.88,0,56
2025-01-07 13:00:39,6368,26,8.68,30.11,0.43,1.4,0.981,1.98,3531,2.79,1.43,100,17.9,39,997.1,0.499,4.2,17.72,0,56
2025-01-07 13:00:40,6924,25,9.19,31.13,0.44,1.482,1.025,0.0,276,-1.43,-1.43,100,17.9,39,997.1,0.5,4.19,17.8,0,56
2025-01-07 13:00:41,6874,25,9.02,30.23,0.42,1.454,1.0,1.98,3534,2.67,1.61,100,17.9,39,996.9,0.501,4.19,17.2,0,55
2025-01-07 13:00:42,7936,21,8.87,25.9,0.31,1.431,0.903,0.0,276,-1.86,-0.99,99,17.9,39,996.9,0.502,4.2,16.84,0,55
2025-01-07 13:00:43,9521,19,9.47,24.98,0.27,1.528,0.897,2.01,3534,2.91,1.55,100,17.8,39,996.9,0.499,4.19,17.84,0,56
2025-01-07 13:00:44,9857,19,10.0,26.81,0.29,1.613,0.958,0.0,275,-1.67,-0.93,100,17.8,39,996.9,0.5,4.2,17.72,0,56
2025-01-07 13:00:45,6734,25,9.02,30.78,0.44,1.454,1.01,1.98,3535,2.91,1.55,100,17.8,39,996.9,0.499,4.19,17.24,0,55
2025-01-07 13:00:46,6487,25,8.44,28.1,0.39,1.361,0.932,0.0,271,-1.55,-1.12,101,17.9,39,996.9,0.5,4.19,17.04,0,55
2025-01-07 13:00:47,7133,22,8.37,25.48,0.32,1.35,0.875,1.99,3532,2.42,1.3,100,17.9,39,997.2,0.498,4.2,17.48,0,55
2025-01-07 13:00:48,5622,27,8.19,30.06,0.46,1.321,0.952,0.0,277,-1.8,-1.18,99,17.9,39,997.2,0.501,4.2,16.68,0,55
2025-01-07 13:00:49,5711,29,8.89,34.57,0.56,1.433,1.062,2.01,3534,3.16,1.61,100,17.8,39,997.2,0.501,4.2,16.44,0,55
2025-01-07 13:00:50,6270,29,9.64,37.1,0.6,1.555,1.146,0.0,276,-1.8,-1.3,100,17.8,39,997.0,0.5,4.19,16.4,0,55
2025-01-07 13:00:51,5900,30,9.66,39.24,0.67,1.557,1.176,2.0,3535,3.47,1.74,100,17.8,39,997.0,0.499,4.2,16.72,0,55
2025-01-07 13:00:52,5706,35,10.9,50.62,1.0,1.757,1.395,0.0,276,-2.36,-1.36,100,17.9,39,997.0,0.5,4.19,17.04,0,55
2025-01-07 13:00:53,6952,33,12.36,53.98,0.99,1.994,1.549,2.01,3534,3.41,2.05,100,17.9,39,997.2,0.499,4.2,17.6,0,55
2025-01-07 13:00:54,7796,30,12.58,50.5,0.85,2.029,1.524,0.0,279,-2.42,-1.67,100,17.9,39,997.2,0.501,4.19,16.8,0,55
2025-01-07 13:00:55,8503,28,12.84,48.68,0.77,2.072,1.517,1.99,3532,3.91,2.17,100,17.9,39,997.2,0.5,4.19,16.64,0,55
2025-01-07 13:00:56,8943,28,13.29,49.63,0.77,2.143,1.558,0.0,276,-2.6,-1.67,100,17.9,39,997.0,0.501,4.2,16.76,0,55
2025-01-07 13:00:57,6926,35,13.04,59.87,1.16,2.103,1.663,2.0,3534,3.41,2.23,101,17.9,39,997.0,0.501,4.18,17.04,0,55
2025-01-07 13:00:58,6400,35,12.11,55.8,1.09,1.953,1.546,0.0,275,-2.17,-1.55,100,17.9,39,997.0,0.499,4.19,17.08,0,55
2025-01-07 13:00:59,7612,28,11.5,43.6,0.69,1.855,1.358,2.01,3535,3.04,1.92,100,17.9,39,997.3,0.499,4.2,17.2,0,55
2025-01-07 13:01:00,6981,29,10.88,42.4,0.69,1.755,1.302,0.0,276,-2.36,-1.55,101,17.9,39,997.3,0.5,4.19,17.24,0,55
2025-01-07 13:01:01,7569,26,10.66,38.0,0.56,1.719,1.221,1.99,3532,2.85,1.74,100,17.8,39,997.3,0.5,4.19,16.8,0,55
2025-01-07 13:01:02,7073,26,9.91,35.2,0.52,1.599,1.134,0.0,275,-1.92,-1.36,99,17.8,39,997.0,0.499,4.2,16.88,0,55
2025-01-07 13:01:03,4393,39,9.45,48.68,1.07,1.524,1.248,1.98,3535,2.67,1.55,100,17.8,39,997.0,0.5,4.2,17.36,0,55
2025-01-07 13:01:04,5178,35,9.75,44.73,0.87,1.572,1.243,0.0,276,-1.49,-1.49,99,17.8,39,997.0,0.5,4.2,16.92,0,55
2025-01-07 13:01:05,6080,29,9.33,35.88,0.58,1.505,1.109,2.0,3535,2.85,1.74,100,17.8,39,996.9,0.501,4.19,16.96,0,55
2025-01-07 13:01:06,4171,40,9.06,47.04,1.04,1.461,1.199,0.0,275,-1.8,-1.24,100,17.8,39,996.9,0.499,4.19,17.12,0,55
2025-01-07 13:01:07,4807,36,9.52,45.69,0.93,1.536,1.232,1.97,3532,2.98,1.74,99,17.9,39,996.9,0.5,4.19,17.16,0,55
2025-01-07 13:01:08,6402,29,9.89,38.25,0.62,1.596,1.179,0.0,275,-1.98,-1.49,100,17.9,39,997.1,0.499,4.19,17.68,0,56
2025-01-07 13:01:09,6029,31,9.9,40.34,0.69,1.597,1.207,2.01,3535,2.67,1.67,100,17.9,39,997.1,0.501,4.2,17.6,0,55
2025-01-07 13:01:10,6526,27,9.45,34.53,0.53,1.524,1.096,0.0,276,-1.86,-1.3,100,17.9,39,997.1,0.501,4.2,16.92,0,55
2025-01-07 13:01:11,6183,27,8.9,32.32,0.49,1.435,1.029,2.02,3535,2.79,1.67,101,17.9,39,997.4,0.499,4.19,17.04,0,55
2025-01-07 13:01:12,4812,33,8.51,36.96,0.68,1.372,1.064,0.0,275,-1.55,-1.24,100,17.9,39,997.4,0.499,4.2,17.64,0,55
2025-01-07 13:01:13,4808,32,8.22,34.69,0.62,1.326,1.016,1.98,3535,2.85,1.55,100,17.9,39,997.4,0.502,4.19,16.68,0,55
2025-01-07 13:01:14,6157,26,8.63,30.62,0.45,1.391,0.986,0.0,277,-1.67,-1.12,100,17.9,39,997.3,0.5,4.2,16.92,0,55
2025-01-07 13:01:15,6833,26,9.29,32.15,0.46,1.499,1.048,2.0,3534,2.98,1.49,100,17.9,39,997.3,0.501,4.2,16.92,0,55
2025-01-07 13:01:16,6641,27,9.73,35.91,0.55,1.569,1.135,0.0,275,-1.49,-1.18,99,17.9,39,997.3,0.498,4.2,17.4,0,55
2025-01-07 13:01:17,4449,38,9.18,45.62,0.97,1.48,1.2,1.97,3534,2.79,1.55,100,17.9,39,997.3,0.501,4.2,17.12,0,55
2025-01-07 13:01:18,2635,60,8.9,67.95,2.28,1.436,1.298,0.0,276,-2.11,-1.36,100,17.9,39,997.3,0.5,4.19,17.0,0,55
2025-01-07 13:01:19,6049,30,9.73,38.98,0.65,1.57,1.178,1.98,3535,2.79,1.98,99,17.9,39,997.3,0.5,4.2,17.16,0,55
2025-01-07 13:01:20,7787,24,9.73,31.25,0.41,1.569,1.052,0.0,275,-1.67,-1.3,100,17.9,39,997.1,0.5,4.21,17.28,0,55
2025-01-07 13:01:21,5598,31,9.32,38.41,0.67,1.502,1.141,1.99,3535,2.85,1.74,100,17.9,39,997.1,0.5,4.19,17.2,0,55
2025-01-07 13:01:22,6126,29,9.53,37.03,0.6,1.536,1.138,0.0,279,-1.92,-1.12,100,17.9,39,997.1,0.499,4.18,17.16,0,55
2025-01-07 13:01:23,6332,27,8.95,32.01,0.48,1.443,1.027,1.96,3534,2.6,1.61,99,17.9,39,997.2,0.501,4.2,17.12,0,55
2025-01-07 13:01:24,4512,34,8.39,38.11,0.73,1.354,1.066,0.0,275,-1.74,-1.05,99,17.9,39,997.2,0.5,4.19,17.0,0,55
2025-01-07 13:01:25,3328,47,8.67,52.78,1.39,1.399,1.191,2.01,3535,2.91,1.92,100,17.9,39,997.2,0.499,4.2,17.6,0,55
2025-01-07 13:01:26,6059,29,9.4,36.5,0.59,1.517,1.123,0.0,276,-1.49,-1.3,100,17.9,39,997.2,0.5,4.2,17.12,0,55
2025-01-07 13:01:27,6650,26,9.23,32.49,0.47,1.488,1.051,2.02,3531,2.54,1.74,101,17.9,39,997.2,0.499,4.19,17.56,0,56
2025-01-07 13:01:28,3653,42,8.32,45.07,1.05,1.342,1.113,0.0,276,-1.55,-1.18,99,17.9,39,997.2,0.499,4.19,17.92,0,56
2025-01-07 13:01:29,4532,35,8.56,39.41,0.77,1.381,1.093,1.98,3535,2.67,1.67,100,17.9,39,997.2,0.501,4.19,17.2,0,55
2025-01-07 13:01:30,6638,26,9.12,31.81,0.46,1.47,1.033,0.0,280,-1.67,-1.3,100,17.9,39,997.2,0.5,4.2,17.24,0,55
2025-01-07 13:01:31,7432,23,9.11,28.8,0.37,1.469,0.976,2.01,3534,2.54,1.67,100,17.9,39,997.2,0.499,4.2,17.04,0,55
2025-01-07 13:01:32,7361,22,8.67,26.46,0.33,1.398,0.908,0.0,275,-1.92,-0.87,100,17.9,39,997.2,0.5,4.19,17.24,0,55
2025-01-07 13:01:33,6637,25,8.84,30.0,0.42,1.425,0.986,2.01,3534,2.54,1.43,100,17.9,39,997.2,0.501,4.19,16.8,0,55
2025-01-07 13:01:34,6885,25,9.02,30.21,0.42,1.455,0.999,0.0,275,-1.67,-1.3,100,17.9,39,997.2,0.499,4.19,16.6,0,55
2025-01-07 13:01:35,7866,21,8.51,24.15,0.28,1.373,0.849,1.97,3534,2.79,1.49,100,17.9,39,997.4,0.5,4.19,16.6,0,55
2025-01-07 13:01:36,6277,25,8.32,28.12,0.39,1.341,0.926,0.0,273,-1.49,-0.99,101,17.9,39,997.4,0.497,4.2,17.12,0,55
2025-01-07 13:01:37,5032,31,8.4,34.7,0.6,1.354,1.03,1.99,3532,2.42,1.67,100,17.9,39,997.4,0.499,4.2,18.0,0,56
2025-01-07 13:01:38,4212,36,8.15,38.32,0.76,1.315,1.048,0.0,273,-1.55,-1.3,100,17.9,39,997.5,0.5,4.19,17.44,0,55
2025-01-07 13:01:39,4970,32,8.52,36.03,0.64,1.374,1.054,2.02,3534,2.73,1.8,100,17.9,39,997.5,0.501,4.2,16.76,0,55
2025-01-07 13:01:40,6213,27,8.94,32.49,0.49,1.442,1.035,0.0,276,-1.61,-1.3,100,17.9,39,997.5,0.499,4.19,17.12,0,55
2025-01-07 13:01:41,6782,24,8.76,28.97,0.4,1.413,0.963,2.0,3532,2.6,1.55,100,17.9,39,997.3,0.499,4.2,17.28,0,55
2025-01-07 13:01:42,5476,30,8.68,34.28,0.57,1.399,1.044,0.0,273,-1.61,-1.05,100,17.9,39,997.3,0.5,4.19,17.08,0,55
2025-01-07 13:01:43,3934,39,8.44,43.35,0.95,1.361,1.113,2.02,3534,2.73,2.11,100,17.9,39,997.3,0.5,4.19,17.04,0,55
2025-01-07 13:01:44,6892,23,8.4,26.43,0.34,1.355,0.897,0.0,276,-1.61,-1.18,100,17.9,39,997.2,0.499,4.2,17.64,0,56
2025-01-07 13:01:45,6229,24,7.9,25.72,0.35,1.274,0.861,1.98,3532,2.79,1.24,100,17.9,39,997.2,0.5,4.19,17.72,0,56
2025-01-07 13:01:46,5103,28,7.74,29.45,0.47,1.249,0.916,0.0,277,-1.61,-0.93,100,17.9,39,997.2,0.501,4.2,17.8,0,56
2025-01-07 13:01:47,7397,22,8.4,24.86,0.3,1.355,0.863,1.98,3530,2.42,1.3,100,17.9,39,997.3,0.5,4.2,17.88,0,56
2025-01-07 13:01:48,6038,25,8.11,27.73,0.39,1.307,0.909,0.0,272,-1.49,-0.81,100,17.9,39,997.3,0.5,4.2,17.96,0,56
2025-01-07 13:01:49,3303,42,7.53,40.85,0.95,1.215,1.008,1.99,3532,2.73,1.49,99,17.9,39,997.3,0.5,4.2,18.28,0,56
2025-01-07 13:01:50,4568,30,7.46,30.25,0.51,1.203,0.908,0.0,272,-1.43,-1.12,101,17.9,39,997.2,0.501,4.19,18.08,0,56
2025-01-07 13:01:51,6656,22,7.78,23.61,0.29,1.255,0.812,2.01,3534,2.54,1.61,100,17.9,39,997.2,0.501,4.19,17.76,0,56
2025-01-07 13:01:52,6357,24,8.15,26.79,0.36,1.315,0.893,0.0,276,-1.61,-0.81,100,17.9,39,997.2,0.499,4.2,17.56,0,56
2025-01-07 13:01:53,4619,31,7.7,31.8,0.55,1.242,0.944,2.02,3534,2.42,1.55,99,17.9,39,997.1,0.499,4.19,17.24,0,56
2025-01-07 13:01:54,3259,41,7.37,39.71,0.92,1.189,0.985,0.0,276,-1.49,-0.93,100,17.9,39,997.1,0.5,4.19,17.36,0,56
2025-01-07 13:01:55,4477,32,7.71,32.76,0.59,1.244,0.956,1.99,3532,2.54,1.55,100,17.9,39,997.1,0.499,4.19,17.56,0,56
2025-01-07 13:01:56,5571,26,7.76,27.44,0.4,1.252,0.886,0.0,276,-1.18,-1.12,101,17.9,39,997.3,0.5,4.2,17.56,0,56
2025-01-07 13:01:57,4748,30,7.59,30.18,0.5,1.223,0.916,2.01,3532,2.85,1.49,100,17.9,39,997.3,0.498,4.2,18.28,0,56
2025-01-07 13:01:58,4159,34,7.69,34.76,0.66,1.241,0.976,0.0,279,-1.49,-1.05,100,17.9,39,997.3,0.5,4.19,18.28,0,56
2025-01-07 13:01:59,5721,27,8.26,30.12,0.46,1.333,0.958,2.02,3535,2.29,1.55,100,17.9,39,997.3,0.501,4.2,17.68,0,56
2025-01-07 13:02:00,5224,29,7.99,30.61,0.49,1.289,0.948,0.0,276,-1.67,-0.93,100,17.9,39,997.3,0.499,4.19,18.28,0,56
2025-01-07 13:02:01,3659,38,7.49,36.98,0.78,1.208,0.977,2.01,3534,2.48,1.61,100,17.9,39,997.3,0.501,4.19,18.16,0,56
2025-01-07 13:02:02,3720,38,7.72,38.54,0.82,1.245,1.01,0.0,276,-1.49,-0.93,99,17.9,39,997.3,0.5,4.2,17.68,0,56
2025-01-07 13:02:03,4793,32,8.2,34.6,0.61,1.322,1.014,1.97,3532,2.67,1.61,100,17.9,39,997.3,0.498,4.2,18.44,0,57
2025-01-07 13:02:04,6593,25,8.75,29.65,0.42,1.412,0.976,0.0,277,-1.61,-1.05,101,17.9,39,997.3,0.502,4.2,17.88,0,56
2025-01-07 13:02:05,6714,24,8.69,28.83,0.4,1.402,0.958,1.98,3534,2.73,1.55,100,17.9,39,996.9,0.501,4.19,17.84,0,56
2025-01-07 13:02:06,6303,25,8.47,29.02,0.41,1.367,0.951,0.0,280,-1.67,-0.99,100,17.9,39,996.9,0.499,4.19,17.28,0,56
2025-01-07 13:02:07,6185,26,8.59,30.24,0.44,1.385,0.978,1.99,3532,2.48,1.74,100,17.9,39,996.9,0.5,4.19,17.8,0,56
2025-01-07 13:02:08,5658,28,8.31,30.76,0.47,1.341,0.97,0.0,277,-1.18,-1.12,99,17.9,39,997.0,0.499,4.2,17.88,0,56
2025-01-07 13:02:09,4873,30,7.97,32.38,0.55,1.286,0.971,2.02,3532,2.36,1.43,100,17.9,39,997.0,0.5,4.2,18.0,0,56
2025-01-07 13:02:10,5990,25,7.86,26.35,0.37,1.268,0.871,0.0,279,-1.49,-1.12,100,17.9,39,997.0,0.5,4.19,17.76,0,56
2025-01-07 13:02:11,7102,22,8.13,24.2,0.3,1.311,0.838,2.0,3531,2.36,1.43,99,17.9,39,996.8,0.501,4.2,18.0,0,56
2025-01-07 13:02:12,5775,27,8.25,29.81,0.45,1.331,0.952,0.0,275,-1.49,-1.05,100,17.9,39,996.8,0.5,4.2,17.68,0,56
2025-01-07 13:02:13,5426,27,7.94,29.29,0.45,1.281,0.926,2.01,3532,2.79,1.55,100,18.0,39,996.8,0.501,4.2,17.2,0,56
2025-01-07 13:02:14,6142,25,8.27,28.39,0.4,1.334,0.929,0.0,275,-1.8,-0.93,100,18.0,39,997.4,0.5,4.19,17.56,0,56
2025-01-07 13:02:15,6823,24,8.6,27.86,0.37,1.387,0.935,1.98,3534,2.42,1.67,99,18.0,39,997.4,0.499,4.2,17.4,0,56
2025-01-07 13:02:16,6148,25,8.08,27.14,0.38,1.303,0.897,0.0,275,-1.3,-0.87,100,17.9,39,997.4,0.498,4.19,17.52,0,56
2025-01-07 13:02:17,5340,27,7.75,28.4,0.43,1.251,0.901,1.98,3531,2.91,1.43,100,17.9,39,997.0,0.5,4.19,18.08,0,56
2025-01-07 13:02:18,3095,48,8.24,51.08,1.37,1.329,1.136,0.0,273,-1.12,-0.93,100,17.9,39,997.0,0.5,4.19,17.6,0,56
2025-01-07 13:02:19,2228,60,7.53,57.44,1.93,1.214,1.223,2.0,3532,2.42,2.48,100,17.9,39,997.0,0.5,4.2,17.52,0,56
2025-01-07 13:02:20,2902,46,7.33,43.4,1.11,1.182,1.001,0.0,275,-1.61,-1.05,99,17.9,39,997.1,0.5,4.19,17.36,0,56
2025-01-07 13:02:21,5932,26,8.33,29.64,0.44,1.344,0.954,2.01,3534,2.48,1.55,100,17.9,39,997.1,0.5,4.2,17.84,0,56
